iter	PairLogit
2929	0.1483222503
2930	0.1483132223
2931	0.1482991957
2932	0.1482804624
2933	0.1482585757
2934	0.148247352
2935	0.1482318772
2936	0.1482109248
2937	0.148201126
2938	0.1481824394
2939	0.1481768568
2940	0.1481563949
2941	0.1481311563
2942	0.1481102039
2943	0.1480962591
2944	0.148080936
2945	0.1480672247
2946	0.1480565734
2947	0.1480460855
2948	0.1480421146
2949	0.148029361
2950	0.1480020785
2951	0.1479894067
2952	0.1479468128
2953	0.1479340592
2954	0.1479213056
2955	0.1479044409
2956	0.1478963707
2957	0.147888277
2958	0.1478759906
2959	0.1478631902
2960	0.1478464073
2961	0.1478342494
2962	0.1478258871
2963	0.1478047011
2964	0.1477931622
2965	0.1477824641
2966	0.1477744755
2967	0.1477515377
2968	0.1477321971
2969	0.1477081381
2970	0.1476996356
2971	0.1476797461
2972	0.1476657662
2973	0.1476430386
2974	0.1476152072
2975	0.1476074172
2976	0.1475918606
2977	0.1475719827
2978	0.1475576407
2979	0.1475434623
2980	0.1475231289
2981	0.1475053649
2982	0.1474845644
2983	0.1474787599
2984	0.1474652705
2985	0.1474564994
2986	0.147438023
2987	0.1474228285
2988	0.1473962117
2989	0.1473849998
2990	0.1473626926
2991	0.1473381664
2992	0.1472894644
2993	0.1472726699
2994	0.1472605586
2995	0.1472514138
2996	0.1472473728
2997	0.1472297841
2998	0.1472162947
2999	0.1472063557
