iter	NDCG:type=Base_SumError	NDCG:type=Base_SumWeight	MAP_SumError	MAP_SumWeight
1523	23.19756763	26	19.71640332	26
1524	23.19756763	26	19.71640332	26
1525	23.19756763	26	19.71640332	26
1526	23.19756763	26	19.71640332	26
1527	23.19756763	26	19.71640332	26
1528	23.19756763	26	19.71640332	26
1529	23.19756763	26	19.71640332	26
1530	23.19756763	26	19.71640332	26
1531	23.19756763	26	19.71640332	26
1532	23.19756763	26	19.71640332	26
1533	23.19756763	26	19.71640332	26
1534	23.19756763	26	19.71640332	26
1535	23.19756763	26	19.71640332	26
1536	23.19878205	26	19.71640332	26
1537	23.19878205	26	19.71640332	26
1538	23.19878205	26	19.71640332	26
1539	23.19878205	26	19.71640332	26
1540	23.19878205	26	19.71640332	26
1541	23.19878205	26	19.71640332	26
1542	23.19878205	26	19.71640332	26
1543	23.19878205	26	19.71640332	26
1544	23.19878205	26	19.71640332	26
1545	23.19878205	26	19.71640332	26
1546	23.19878205	26	19.71640332	26
1547	23.19878205	26	19.71640332	26
1548	23.19878205	26	19.71640332	26
1549	23.19878205	26	19.71640332	26
1550	23.19878205	26	19.71640332	26
1551	23.19878205	26	19.71640332	26
1552	23.19878205	26	19.71640332	26
1553	23.19878205	26	19.71640332	26
1554	23.19878205	26	19.71640332	26
1555	23.19878205	26	19.71640332	26
1556	23.19878205	26	19.71640332	26
1557	23.19878205	26	19.71640332	26
1558	23.19878205	26	19.71640332	26
1559	23.19878205	26	19.71640332	26
1560	23.19878205	26	19.71640332	26
1561	23.17545171	26	19.71640332	26
1562	23.19878205	26	19.71640332	26
1563	23.19878205	26	19.71640332	26
1564	23.17545171	26	19.71640332	26
1565	23.17545171	26	19.71640332	26
1566	23.17545171	26	19.71640332	26
1567	23.17545171	26	19.71640332	26
1568	23.17545171	26	19.71640332	26
1569	23.17545171	26	19.71640332	26
1570	23.17545171	26	19.71640332	26
1571	23.17545171	26	19.71640332	26
1572	23.17545171	26	19.71640332	26
1573	23.17545171	26	19.71640332	26
1574	23.17545171	26	19.71640332	26
1575	23.17545171	26	19.71640332	26
1576	23.17545171	26	19.71640332	26
1577	23.17545171	26	19.71640332	26
1578	23.17545171	26	19.71640332	26
1579	23.17545171	26	19.71640332	26
1580	23.17545171	26	19.71640332	26
1581	23.17545171	26	19.71640332	26
1582	23.17545171	26	19.71640332	26
1583	23.17545171	26	19.71640332	26
1584	23.17545171	26	19.71640332	26
1585	23.17545171	26	19.71640332	26
1586	23.18667911	26	19.71640332	26
1587	23.18667911	26	19.71640332	26
1588	23.18667911	26	19.71640332	26
1589	23.18667911	26	19.71640332	26
1590	23.18667911	26	19.71640332	26
1591	23.18667911	26	19.71640332	26
1592	23.18667911	26	19.71640332	26
1593	23.18667911	26	19.71640332	26
1594	23.18667911	26	19.71640332	26
1595	23.18667911	26	19.71640332	26
1596	23.18667911	26	19.71640332	26
1597	23.18667911	26	19.71640332	26
1598	23.18667911	26	19.71640332	26
1599	23.18667911	26	19.71640332	26
1600	23.18667911	26	19.71640332	26
1601	23.17545171	26	19.71640332	26
1602	23.17545171	26	19.71640332	26
1603	23.17545171	26	19.71640332	26
1604	23.17545171	26	19.71640332	26
1605	23.17545171	26	19.71640332	26
1606	23.17545171	26	19.71640332	26
1607	23.17545171	26	19.71640332	26
1608	23.17545171	26	19.71640332	26
1609	23.17545171	26	19.71640332	26
1610	23.17545171	26	19.71640332	26
1611	23.17545171	26	19.71640332	26
1612	23.17545171	26	19.71640332	26
1613	23.17545171	26	19.71640332	26
1614	23.23669641	26	19.79705808	26
1615	23.23669641	26	19.79705808	26
1616	23.23669641	26	19.79705808	26
1617	23.23669641	26	19.79705808	26
1618	23.23669641	26	19.79705808	26
1619	23.23669641	26	19.79705808	26
1620	23.23669641	26	19.79705808	26
1621	23.23669641	26	19.79705808	26
1622	23.23669641	26	19.79705808	26
1623	23.23669641	26	19.79705808	26
1624	23.23669641	26	19.79705808	26
1625	23.23669641	26	19.79705808	26
1626	23.24792381	26	19.79705808	26
1627	23.24792381	26	19.79705808	26
1628	23.24792381	26	19.79705808	26
1629	23.24792381	26	19.79705808	26
1630	23.24792381	26	19.79705808	26
1631	23.24792381	26	19.79705808	26
1632	23.24792381	26	19.79705808	26
1633	23.24792381	26	19.79705808	26
1634	23.24792381	26	19.79705808	26
1635	23.24792381	26	19.79705808	26
1636	23.24792381	26	19.79705808	26
1637	23.24792381	26	19.79705808	26
1638	23.24792381	26	19.79705808	26
1639	23.24792381	26	19.79705808	26
1640	23.24792381	26	19.79705808	26
1641	23.24792381	26	19.79705808	26
1642	23.24792381	26	19.79705808	26
1643	23.24792381	26	19.79705808	26
1644	23.24792381	26	19.79705808	26
1645	23.24792381	26	19.79705808	26
1646	23.24792381	26	19.79705808	26
1647	23.24792381	26	19.79705808	26
1648	23.24792381	26	19.79705808	26
1649	23.24792381	26	19.79705808	26
1650	23.24792381	26	19.79705808	26
1651	23.24654658	26	19.79064782	26
1652	23.24792381	26	19.79705808	26
1653	23.24792381	26	19.79705808	26
1654	23.24654658	26	19.79064782	26
1655	23.24654658	26	19.79064782	26
1656	23.24654658	26	19.79064782	26
1657	23.24654658	26	19.79064782	26
1658	23.24654658	26	19.79064782	26
1659	23.24654658	26	19.79064782	26
1660	23.24654658	26	19.79064782	26
1661	23.24654658	26	19.79064782	26
1662	23.24654658	26	19.79064782	26
1663	23.24654658	26	19.79064782	26
1664	23.24654658	26	19.79064782	26
1665	23.24654658	26	19.79064782	26
1666	23.23531918	26	19.79064782	26
1667	23.23531918	26	19.79064782	26
1668	23.23531918	26	19.79064782	26
1669	23.23531918	26	19.79064782	26
1670	23.23531918	26	19.79064782	26
1671	23.23531918	26	19.79064782	26
1672	23.23531918	26	19.79064782	26
1673	23.23531918	26	19.79064782	26
1674	23.23531918	26	19.79064782	26
1675	23.23531918	26	19.79064782	26
1676	23.23531918	26	19.79064782	26
1677	23.23531918	26	19.79064782	26
1678	23.23531918	26	19.79064782	26
1679	23.23531918	26	19.79064782	26
1680	23.23531918	26	19.79064782	26
1681	23.23531918	26	19.79064782	26
1682	23.23531918	26	19.79064782	26
1683	23.24654658	26	19.79064782	26
1684	23.24654658	26	19.79064782	26
1685	23.24654658	26	19.79064782	26
1686	23.24654658	26	19.79064782	26
1687	23.24654658	26	19.79064782	26
1688	23.24654658	26	19.79064782	26
1689	23.24654658	26	19.79064782	26
1690	23.24654658	26	19.79064782	26
1691	23.24654658	26	19.79064782	26
1692	23.24654658	26	19.79064782	26
1693	23.24654658	26	19.79064782	26
1694	23.24654658	26	19.79064782	26
1695	23.24654658	26	19.79064782	26
1696	23.24654658	26	19.79064782	26
1697	23.24654658	26	19.79064782	26
1698	23.24654658	26	19.79064782	26
1699	23.24654658	26	19.79064782	26
1700	23.24654658	26	19.79064782	26
1701	23.24654658	26	19.79064782	26
1702	23.24654658	26	19.79064782	26
1703	23.24654658	26	19.79064782	26
1704	23.24654658	26	19.79064782	26
1705	23.24654658	26	19.79064782	26
1706	23.24654658	26	19.79064782	26
1707	23.24654658	26	19.79064782	26
1708	23.29407043	26	19.87398116	26
1709	23.29407043	26	19.87398116	26
1710	23.29407043	26	19.87398116	26
1711	23.29407043	26	19.87398116	26
1712	23.29407043	26	19.87398116	26
1713	23.29407043	26	19.87398116	26
1714	23.29407043	26	19.87398116	26
1715	23.29407043	26	19.87398116	26
1716	23.29407043	26	19.87398116	26
1717	23.29407043	26	19.87398116	26
1718	23.29407043	26	19.87398116	26
1719	23.29407043	26	19.87398116	26
1720	23.29407043	26	19.87398116	26
1721	23.29407043	26	19.87398116	26
1722	23.29407043	26	19.87398116	26
1723	23.29407043	26	19.87398116	26
1724	23.29407043	26	19.87398116	26
1725	23.29407043	26	19.87398116	26
1726	23.29407043	26	19.87398116	26
1727	23.29407043	26	19.87398116	26
1728	23.29407043	26	19.87398116	26
1729	23.29407043	26	19.87398116	26
1730	23.29407043	26	19.87398116	26
1731	23.29407043	26	19.87398116	26
1732	23.29407043	26	19.87398116	26
1733	23.29407043	26	19.87398116	26
1734	23.29407043	26	19.87398116	26
1735	23.29407043	26	19.87398116	26
1736	23.29407043	26	19.87398116	26
1737	23.29407043	26	19.87398116	26
1738	23.29407043	26	19.87398116	26
1739	23.29407043	26	19.87398116	26
1740	23.29407043	26	19.87398116	26
1741	23.29407043	26	19.87398116	26
1742	23.29407043	26	19.87398116	26
1743	23.29407043	26	19.87398116	26
1744	23.29407043	26	19.87398116	26
1745	23.29407043	26	19.87398116	26
1746	23.29407043	26	19.87398116	26
1747	23.29407043	26	19.87398116	26
1748	23.29407043	26	19.87398116	26
1749	23.29407043	26	19.87398116	26
1750	23.29407043	26	19.87398116	26
1751	23.29407043	26	19.87398116	26
1752	23.29407043	26	19.87398116	26
1753	23.29407043	26	19.87398116	26
1754	23.29407043	26	19.87398116	26
1755	23.29742628	26	19.87398116	26
1756	23.29742628	26	19.87398116	26
1757	23.29742628	26	19.87398116	26
1758	23.29742628	26	19.87398116	26
1759	23.29742628	26	19.87398116	26
1760	23.29742628	26	19.87398116	26
1761	23.29742628	26	19.87398116	26
1762	23.29742628	26	19.87398116	26
1763	23.29742628	26	19.87398116	26
1764	23.29742628	26	19.87398116	26
1765	23.29742628	26	19.87398116	26
1766	23.29742628	26	19.87398116	26
1767	23.29742628	26	19.87398116	26
1768	23.29742628	26	19.87398116	26
1769	23.29742628	26	19.87398116	26
1770	23.29742628	26	19.87398116	26
1771	23.29742628	26	19.87398116	26
1772	23.29742628	26	19.87398116	26
1773	23.29742628	26	19.87398116	26
1774	23.29742628	26	19.87398116	26
1775	23.29742628	26	19.87398116	26
1776	23.29742628	26	19.87398116	26
1777	23.29742628	26	19.87398116	26
1778	23.29742628	26	19.87398116	26
1779	23.29742628	26	19.87398116	26
1780	23.29742628	26	19.87398116	26
1781	23.29742628	26	19.87398116	26
1782	23.29742628	26	19.87398116	26
1783	23.29742628	26	19.87398116	26
1784	23.29742628	26	19.87398116	26
1785	23.29742628	26	19.87398116	26
1786	23.29742628	26	19.87398116	26
1787	23.29742628	26	19.87398116	26
1788	23.29742628	26	19.87398116	26
1789	23.29742628	26	19.87398116	26
1790	23.29742628	26	19.87398116	26
1791	23.29742628	26	19.87398116	26
1792	23.29742628	26	19.87398116	26
1793	23.29742628	26	19.87398116	26
1794	23.29742628	26	19.87398116	26
1795	23.29742628	26	19.87398116	26
1796	23.29742628	26	19.87398116	26
1797	23.29742628	26	19.87398116	26
1798	23.29742628	26	19.87398116	26
1799	23.29742628	26	19.87398116	26
1800	23.29407043	26	19.87398116	26
1801	23.29742628	26	19.87398116	26
1802	23.29742628	26	19.87398116	26
1803	23.29742628	26	19.87398116	26
1804	23.29742628	26	19.87398116	26
1805	23.29742628	26	19.87398116	26
1806	23.29742628	26	19.87398116	26
1807	23.29742628	26	19.87398116	26
1808	23.29742628	26	19.87398116	26
1809	23.29742628	26	19.87398116	26
1810	23.29742628	26	19.87398116	26
1811	23.29742628	26	19.87398116	26
1812	23.29742628	26	19.87398116	26
1813	23.29742628	26	19.87398116	26
1814	23.29742628	26	19.87398116	26
1815	23.29742628	26	19.87398116	26
1816	23.29742628	26	19.87398116	26
1817	23.29742628	26	19.87398116	26
1818	23.29742628	26	19.87398116	26
1819	23.29742628	26	19.87398116	26
1820	23.29742628	26	19.87398116	26
1821	23.29742628	26	19.87398116	26
1822	23.29742628	26	19.87398116	26
1823	23.29742628	26	19.87398116	26
1824	23.29742628	26	19.87398116	26
1825	23.29742628	26	19.87398116	26
1826	23.29742628	26	19.87398116	26
1827	23.26247939	26	19.87398116	26
1828	23.26247939	26	19.87398116	26
1829	23.25912353	26	19.87398116	26
1830	23.26247939	26	19.87398116	26
1831	23.26247939	26	19.87398116	26
1832	23.26247939	26	19.87398116	26
1833	23.26247939	26	19.87398116	26
1834	23.26247939	26	19.87398116	26
1835	23.26247939	26	19.87398116	26
1836	23.26247939	26	19.87398116	26
1837	23.26247939	26	19.87398116	26
1838	23.26247939	26	19.87398116	26
1839	23.26247939	26	19.87398116	26
1840	23.26247939	26	19.87398116	26
1841	23.26247939	26	19.87398116	26
1842	23.26247939	26	19.87398116	26
1843	23.26247939	26	19.87398116	26
1844	22.99665341	26	19.45731449	26
1845	22.99665341	26	19.45731449	26
1846	23.0316003	26	19.45731449	26
1847	23.0316003	26	19.45731449	26
1848	23.0316003	26	19.45731449	26
1849	23.0316003	26	19.45731449	26
1850	23.0316003	26	19.45731449	26
1851	23.0316003	26	19.45731449	26
1852	23.0316003	26	19.45731449	26
1853	23.0316003	26	19.45731449	26
1854	23.0316003	26	19.45731449	26
1855	23.0316003	26	19.45731449	26
1856	23.0316003	26	19.45731449	26
1857	23.0316003	26	19.45731449	26
1858	23.29742628	26	19.87398116	26
1859	23.29742628	26	19.87398116	26
1860	23.29742628	26	19.87398116	26
1861	23.29742628	26	19.87398116	26
1862	23.29742628	26	19.87398116	26
1863	23.29742628	26	19.87398116	26
1864	23.29742628	26	19.87398116	26
1865	23.0316003	26	19.45731449	26
1866	23.0316003	26	19.45731449	26
1867	23.29742628	26	19.87398116	26
1868	23.29742628	26	19.87398116	26
1869	23.29742628	26	19.87398116	26
1870	23.29742628	26	19.87398116	26
1871	23.29742628	26	19.87398116	26
1872	23.29742628	26	19.87398116	26
1873	23.29742628	26	19.87398116	26
1874	23.29742628	26	19.87398116	26
1875	23.29742628	26	19.87398116	26
1876	23.29742628	26	19.87398116	26
1877	23.29742628	26	19.87398116	26
1878	23.29742628	26	19.87398116	26
1879	23.29742628	26	19.87398116	26
1880	23.29742628	26	19.87398116	26
1881	23.29742628	26	19.87398116	26
1882	23.29742628	26	19.87398116	26
1883	23.29742628	26	19.87398116	26
1884	23.29742628	26	19.87398116	26
1885	23.29742628	26	19.87398116	26
1886	23.29742628	26	19.87398116	26
1887	23.29742628	26	19.87398116	26
1888	23.29742628	26	19.87398116	26
1889	23.29742628	26	19.87398116	26
1890	23.29742628	26	19.87398116	26
1891	23.29742628	26	19.87398116	26
1892	23.29742628	26	19.87398116	26
1893	23.29742628	26	19.87398116	26
1894	23.26247939	26	19.87398116	26
1895	23.26247939	26	19.87398116	26
1896	23.26247939	26	19.87398116	26
1897	23.26247939	26	19.87398116	26
1898	23.29742628	26	19.87398116	26
1899	23.29742628	26	19.87398116	26
1900	23.29742628	26	19.87398116	26
1901	23.29742628	26	19.87398116	26
1902	23.29742628	26	19.87398116	26
1903	23.29742628	26	19.87398116	26
1904	23.29742628	26	19.87398116	26
1905	23.29742628	26	19.87398116	26
1906	23.29742628	26	19.87398116	26
1907	23.29742628	26	19.87398116	26
1908	23.29742628	26	19.87398116	26
1909	23.29742628	26	19.87398116	26
1910	23.29742628	26	19.87398116	26
1911	23.29742628	26	19.87398116	26
1912	23.29742628	26	19.87398116	26
1913	23.29742628	26	19.87398116	26
1914	23.29742628	26	19.87398116	26
1915	23.29742628	26	19.87398116	26
1916	23.29742628	26	19.87398116	26
1917	23.29742628	26	19.87398116	26
1918	23.29742628	26	19.87398116	26
1919	23.29742628	26	19.87398116	26
1920	23.29742628	26	19.87398116	26
1921	23.26247939	26	19.87398116	26
1922	23.26247939	26	19.87398116	26
1923	23.26247939	26	19.87398116	26
1924	23.26247939	26	19.87398116	26
1925	23.26247939	26	19.87398116	26
1926	23.26247939	26	19.87398116	26
1927	23.26247939	26	19.87398116	26
1928	23.26247939	26	19.87398116	26
1929	23.26247939	26	19.87398116	26
1930	23.26247939	26	19.87398116	26
1931	23.26247939	26	19.87398116	26
1932	23.26247939	26	19.87398116	26
1933	23.26247939	26	19.87398116	26
1934	23.26247939	26	19.87398116	26
1935	23.29742628	26	19.87398116	26
1936	23.29742628	26	19.87398116	26
1937	23.0316003	26	19.45731449	26
1938	23.0316003	26	19.45731449	26
1939	22.9859192	26	19.45731449	26
1940	22.9859192	26	19.45731449	26
1941	22.9859192	26	19.45731449	26
1942	22.9859192	26	19.45731449	26
1943	22.9859192	26	19.45731449	26
1944	22.9859192	26	19.45731449	26
1945	22.9859192	26	19.45731449	26
1946	22.9859192	26	19.45731449	26
1947	22.9859192	26	19.45731449	26
1948	22.9859192	26	19.45731449	26
1949	23.25174518	26	19.87398116	26
1950	23.25174518	26	19.87398116	26
1951	23.25174518	26	19.87398116	26
1952	23.0316003	26	19.45731449	26
1953	22.9859192	26	19.45731449	26
1954	22.9859192	26	19.45731449	26
1955	22.9859192	26	19.45731449	26
1956	22.9859192	26	19.45731449	26
1957	22.9859192	26	19.45731449	26
1958	22.9859192	26	19.45731449	26
1959	22.9859192	26	19.45731449	26
1960	22.9859192	26	19.45731449	26
1961	22.9859192	26	19.45731449	26
1962	23.25174518	26	19.87398116	26
1963	23.25174518	26	19.87398116	26
1964	23.25174518	26	19.87398116	26
1965	23.24335989	26	19.87398116	26
1966	23.24335989	26	19.87398116	26
1967	23.24335989	26	19.87398116	26
1968	23.24335989	26	19.87398116	26
1969	23.24335989	26	19.87398116	26
1970	23.24335989	26	19.87398116	26
1971	23.24335989	26	19.87398116	26
1972	23.24335989	26	19.87398116	26
1973	23.24335989	26	19.87398116	26
1974	23.24335989	26	19.87398116	26
1975	23.24335989	26	19.87398116	26
1976	23.24335989	26	19.87398116	26
1977	23.24335989	26	19.87398116	26
1978	23.24335989	26	19.87398116	26
1979	23.24335989	26	19.87398116	26
1980	23.24335989	26	19.87398116	26
1981	23.24335989	26	19.87398116	26
1982	23.24335989	26	19.87398116	26
1983	23.24335989	26	19.87398116	26
1984	23.24335989	26	19.87398116	26
1985	23.24335989	26	19.87398116	26
1986	23.24335989	26	19.87398116	26
1987	22.97753391	26	19.45731449	26
1988	22.97753391	26	19.45731449	26
1989	23.24335989	26	19.87398116	26
1990	22.97753391	26	19.45731449	26
1991	22.97753391	26	19.45731449	26
1992	23.24335989	26	19.87398116	26
1993	23.24335989	26	19.87398116	26
1994	23.24335989	26	19.87398116	26
1995	23.24335989	26	19.87398116	26
1996	23.24335989	26	19.87398116	26
1997	23.24335989	26	19.87398116	26
1998	23.24335989	26	19.87398116	26
1999	23.24335989	26	19.87398116	26
2000	23.24335989	26	19.87398116	26
2001	23.24335989	26	19.87398116	26
2002	23.24335989	26	19.87398116	26
2003	23.24335989	26	19.87398116	26
2004	23.24335989	26	19.87398116	26
2005	23.24335989	26	19.87398116	26
2006	23.24335989	26	19.87398116	26
2007	23.24335989	26	19.87398116	26
2008	23.24335989	26	19.87398116	26
2009	23.24335989	26	19.87398116	26
2010	23.24335989	26	19.87398116	26
2011	23.24335989	26	19.87398116	26
2012	23.24335989	26	19.87398116	26
2013	23.24335989	26	19.87398116	26
2014	23.24335989	26	19.87398116	26
2015	23.24335989	26	19.87398116	26
2016	23.24335989	26	19.87398116	26
2017	23.24335989	26	19.87398116	26
2018	23.24335989	26	19.87398116	26
2019	23.24335989	26	19.87398116	26
2020	23.24335989	26	19.87398116	26
2021	23.24335989	26	19.87398116	26
2022	23.24335989	26	19.87398116	26
2023	23.24335989	26	19.87398116	26
2024	23.24335989	26	19.87398116	26
2025	23.24335989	26	19.87398116	26
2026	23.24335989	26	19.87398116	26
2027	23.24335989	26	19.87398116	26
2028	23.24335989	26	19.87398116	26
2029	23.24335989	26	19.87398116	26
2030	23.24335989	26	19.87398116	26
2031	23.24335989	26	19.87398116	26
2032	23.24335989	26	19.87398116	26
2033	23.24335989	26	19.87398116	26
2034	23.24335989	26	19.87398116	26
2035	23.24335989	26	19.87398116	26
2036	23.24335989	26	19.87398116	26
2037	22.97753391	26	19.45731449	26
2038	22.97753391	26	19.45731449	26
2039	22.97753391	26	19.45731449	26
2040	22.97753391	26	19.45731449	26
2041	22.97753391	26	19.45731449	26
2042	22.97753391	26	19.45731449	26
2043	22.97753391	26	19.45731449	26
2044	22.97753391	26	19.45731449	26
2045	22.97753391	26	19.45731449	26
2046	22.97753391	26	19.45731449	26
2047	22.97753391	26	19.45731449	26
2048	22.97753391	26	19.45731449	26
2049	22.97753391	26	19.45731449	26
2050	22.97753391	26	19.45731449	26
2051	22.97753391	26	19.45731449	26
2052	22.97753391	26	19.45731449	26
2053	22.97753391	26	19.45731449	26
2054	22.97753391	26	19.45731449	26
2055	22.97075993	26	19.45731449	26
2056	22.97075993	26	19.45731449	26
2057	22.97075993	26	19.45731449	26
2058	22.97075993	26	19.45731449	26
2059	22.97075993	26	19.45731449	26
2060	22.97075993	26	19.45731449	26
2061	22.97075993	26	19.45731449	26
2062	22.97075993	26	19.45731449	26
2063	22.97075993	26	19.45731449	26
2064	22.97075993	26	19.45731449	26
2065	22.97075993	26	19.45731449	26
2066	22.97075993	26	19.45731449	26
2067	22.97075993	26	19.45731449	26
2068	22.97075993	26	19.45731449	26
2069	22.97075993	26	19.45731449	26
2070	22.97075993	26	19.45731449	26
2071	22.97075993	26	19.45731449	26
2072	22.97075993	26	19.45731449	26
2073	22.97075993	26	19.45731449	26
2074	22.97075993	26	19.45731449	26
2075	22.97075993	26	19.45731449	26
2076	22.97075993	26	19.45731449	26
2077	22.97075993	26	19.45731449	26
2078	22.97075993	26	19.45731449	26
2079	22.97075993	26	19.45731449	26
2080	22.97075993	26	19.45731449	26
2081	22.97075993	26	19.45731449	26
2082	22.97075993	26	19.45731449	26
2083	22.97075993	26	19.45731449	26
2084	22.97075993	26	19.45731449	26
2085	22.97075993	26	19.45731449	26
2086	22.97075993	26	19.45731449	26
2087	22.97075993	26	19.45731449	26
2088	22.97075993	26	19.45731449	26
2089	22.97075993	26	19.45731449	26
2090	22.97075993	26	19.45731449	26
2091	22.97075993	26	19.45731449	26
2092	22.97075993	26	19.45731449	26
2093	22.97075993	26	19.45731449	26
2094	22.97075993	26	19.45731449	26
2095	22.97075993	26	19.45731449	26
2096	22.97075993	26	19.45731449	26
2097	22.97075993	26	19.45731449	26
2098	22.95953253	26	19.45731449	26
2099	22.95953253	26	19.45731449	26
2100	22.95953253	26	19.45731449	26
2101	22.95953253	26	19.45731449	26
2102	22.95953253	26	19.45731449	26
2103	22.95953253	26	19.45731449	26
2104	22.95953253	26	19.45731449	26
2105	22.95953253	26	19.45731449	26
2106	22.9571037	26	19.45181999	26
2107	22.9571037	26	19.45181999	26
2108	22.9571037	26	19.45181999	26
2109	22.95953253	26	19.45731449	26
2110	22.9571037	26	19.45181999	26
2111	22.9571037	26	19.45181999	26
2112	22.9571037	26	19.45181999	26
2113	22.9571037	26	19.45181999	26
2114	22.96833109	26	19.45181999	26
2115	22.96833109	26	19.45181999	26
2116	22.96833109	26	19.45181999	26
2117	22.96833109	26	19.45181999	26
2118	22.96833109	26	19.45181999	26
2119	22.96833109	26	19.45181999	26
2120	22.96833109	26	19.45181999	26
2121	22.96833109	26	19.45181999	26
2122	22.97075993	26	19.45731449	26
2123	22.97075993	26	19.45731449	26
2124	22.97075993	26	19.45731449	26
2125	22.95953253	26	19.45731449	26
2126	22.95953253	26	19.45731449	26
2127	22.95953253	26	19.45731449	26
2128	22.9571037	26	19.45181999	26
2129	22.9571037	26	19.45181999	26
2130	22.9571037	26	19.45181999	26
2131	22.9571037	26	19.45181999	26
2132	22.95953253	26	19.45731449	26
2133	22.95953253	26	19.45731449	26
2134	22.95953253	26	19.45731449	26
2135	22.95953253	26	19.45731449	26
2136	22.95953253	26	19.45731449	26
2137	22.95953253	26	19.45731449	26
2138	22.95953253	26	19.45731449	26
2139	22.95953253	26	19.45731449	26
2140	22.95953253	26	19.45731449	26
2141	22.95953253	26	19.45731449	26
2142	22.95953253	26	19.45731449	26
2143	22.95953253	26	19.45731449	26
2144	22.95953253	26	19.45731449	26
2145	22.95953253	26	19.45731449	26
2146	22.9571037	26	19.45181999	26
2147	22.9571037	26	19.45181999	26
2148	22.9571037	26	19.45181999	26
2149	22.9571037	26	19.45181999	26
2150	22.9571037	26	19.45181999	26
2151	22.9571037	26	19.45181999	26
2152	22.9571037	26	19.45181999	26
2153	22.9571037	26	19.45181999	26
2154	22.9571037	26	19.45181999	26
2155	22.9571037	26	19.45181999	26
2156	22.9571037	26	19.45181999	26
2157	22.9571037	26	19.45181999	26
2158	22.9571037	26	19.45181999	26
2159	22.9571037	26	19.45181999	26
2160	22.9571037	26	19.45181999	26
2161	22.9571037	26	19.45181999	26
2162	22.9571037	26	19.45181999	26
2163	22.9571037	26	19.45181999	26
2164	22.9571037	26	19.45181999	26
2165	22.9571037	26	19.45181999	26
2166	22.9571037	26	19.45181999	26
2167	22.9571037	26	19.45181999	26
2168	22.9571037	26	19.45181999	26
2169	22.9571037	26	19.45181999	26
2170	22.96833109	26	19.45181999	26
2171	22.96833109	26	19.45181999	26
2172	22.96833109	26	19.45181999	26
2173	22.96833109	26	19.45181999	26
2174	22.96833109	26	19.45181999	26
2175	22.96833109	26	19.45181999	26
2176	22.96833109	26	19.45181999	26
2177	22.96833109	26	19.45181999	26
2178	22.96833109	26	19.45181999	26
2179	22.96833109	26	19.45181999	26
2180	22.96833109	26	19.45181999	26
2181	22.9571037	26	19.45181999	26
2182	22.9571037	26	19.45181999	26
2183	22.9571037	26	19.45181999	26
2184	22.9571037	26	19.45181999	26
2185	22.9571037	26	19.45181999	26
2186	22.9571037	26	19.45181999	26
2187	22.9571037	26	19.45181999	26
2188	22.96833109	26	19.45181999	26
2189	22.96833109	26	19.45181999	26
2190	22.96833109	26	19.45181999	26
2191	22.96833109	26	19.45181999	26
2192	22.96833109	26	19.45181999	26
2193	22.96833109	26	19.45181999	26
2194	22.9571037	26	19.45181999	26
2195	22.9571037	26	19.45181999	26
2196	22.96833109	26	19.45181999	26
2197	22.96833109	26	19.45181999	26
2198	22.96833109	26	19.45181999	26
2199	22.96833109	26	19.45181999	26
2200	22.95796611	26	19.45181999	26
2201	22.95796611	26	19.45181999	26
2202	22.95796611	26	19.45181999	26
2203	22.96833109	26	19.45181999	26
2204	22.96833109	26	19.45181999	26
2205	22.96833109	26	19.45181999	26
2206	22.96833109	26	19.45181999	26
2207	22.9571037	26	19.45181999	26
2208	22.9571037	26	19.45181999	26
2209	22.9571037	26	19.45181999	26
2210	22.9571037	26	19.45181999	26
2211	22.9571037	26	19.45181999	26
2212	22.9571037	26	19.45181999	26
2213	22.9571037	26	19.45181999	26
2214	22.9571037	26	19.45181999	26
2215	22.9571037	26	19.45181999	26
2216	22.9571037	26	19.45181999	26
2217	22.96833109	26	19.45181999	26
2218	22.9571037	26	19.45181999	26
2219	22.9571037	26	19.45181999	26
2220	22.9571037	26	19.45181999	26
2221	22.9571037	26	19.45181999	26
2222	22.9571037	26	19.45181999	26
2223	22.9571037	26	19.45181999	26
2224	22.9571037	26	19.45181999	26
2225	22.9571037	26	19.45181999	26
2226	22.9571037	26	19.45181999	26
2227	22.9571037	26	19.45181999	26
2228	22.9571037	26	19.45181999	26
2229	22.9571037	26	19.45181999	26
2230	22.9571037	26	19.45181999	26
2231	22.9571037	26	19.45181999	26
2232	22.9571037	26	19.45181999	26
2233	22.9571037	26	19.45181999	26
2234	22.9571037	26	19.45181999	26
2235	22.9571037	26	19.45181999	26
2236	22.9571037	26	19.45181999	26
2237	22.9571037	26	19.45181999	26
2238	22.9571037	26	19.45181999	26
2239	22.9571037	26	19.45181999	26
2240	22.9571037	26	19.45181999	26
2241	22.9571037	26	19.45181999	26
2242	22.94673871	26	19.45181999	26
2243	22.9571037	26	19.45181999	26
2244	22.9571037	26	19.45181999	26
2245	22.9571037	26	19.45181999	26
2246	22.9571037	26	19.45181999	26
2247	22.9571037	26	19.45181999	26
2248	22.9571037	26	19.45181999	26
2249	22.9571037	26	19.45181999	26
2250	22.9571037	26	19.45181999	26
2251	22.9571037	26	19.45181999	26
2252	22.9571037	26	19.45181999	26
2253	22.9571037	26	19.45181999	26
2254	22.9571037	26	19.45181999	26
2255	22.9571037	26	19.45181999	26
2256	22.9571037	26	19.45181999	26
